Genes,GSM458594,GSM458595,GSM458596,GSM458597,GSM458598,GSM458599,GSM458600,GSM458601
10342647,4.729425077,4.679307946,4.838499115,5.011558295,5.491428392,4.798833357,5.189530221,5.123680495
10342648,5.72026036,5.151783712,5.713078833,4.850035852,5.169832873,5.472615771,5.463762117,5.445626127
10342649,2.28283643,2.403140425,3.169519914,3.003149412,3.135748892,2.819006659,2.827116991,2.749897958
10342650,3.562117504,3.039011806,3.694993445,3.266625329,3.496744662,2.873375596,3.027806606,3.245099793
10342651,5.785139434,5.152064045,6.027640442,4.878307365,5.772119289,5.229070491,5.268750995,5.808296481
10342652,5.481350303,5.970066765,6.111272641,4.894451892,5.880520241,5.538353485,5.796351709,6.013740054
10342653,4.312544514,4.156857548,4.193773047,4.005205679,3.286790946,4.181812279,4.026785022,4.069219054
10342654,5.228823877,4.199219228,5.367341197,4.800405502,4.970285019,4.54981383,5.171263159,5.248939822
10342655,6.882973385,7.401657862,6.940433904,7.389039767,6.989773846,7.167013724,7.157423752,7.023980073
10342656,4.01570753,3.478675462,3.622220497,2.467980364,2.840762178,2.745221406,2.709653319,2.281346149
10342657,7.005670646,6.469609885,6.707214661,6.662172526,6.473576141,6.744250734,6.630099579,6.819882275
10342658,7.156809817,7.379266825,7.59623883,7.811668214,7.646337312,7.679874295,7.48688567,7.492802467
10342659,5.063622215,4.66909635,5.102095487,3.555419523,5.243513078,5.581911583,4.659258033,5.356129877
10342660,8.363013914,8.682761004,8.335878117,8.420047662,8.364245468,8.53370336,8.490156799,8.765019997
10342661,5.756507115,5.541794448,6.490095519,5.506028439,5.046733306,5.859872544,5.519518566,6.031362774
10342662,6.362813231,5.501088985,5.806214013,5.652625398,4.703924032,5.691218833,6.629689936,6.432065942
10342663,5.752175869,5.259226809,4.075136247,3.250607553,5.626433853,3.387921394,5.472613769,3.744070004
10342664,6.083204912,4.969888738,6.0030806,5.513261263,5.173665573,5.474194388,5.322987713,6.146073608
10342665,2.01561047,2.624783533,2.833361395,1.950194369,1.828305948,2.462479912,2.027977752,2.231123407
10342666,5.184756025,5.109897394,5.6730728,4.189920383,4.838843597,5.500836295,4.976666477,5.231838862
10342667,5.424729583,4.470276415,3.764916314,4.111852774,4.460690523,4.420108823,4.168644531,4.368103745
10342668,6.437213708,5.779054159,6.582049104,6.243439743,5.643814178,6.336591204,5.65080672,6.130949791
10342669,7.128004881,6.39060461,7.636061148,6.730369377,6.484216448,6.556861468,6.864063736,6.928429797
10342670,3.559626859,3.141548286,4.892532749,3.274746004,3.351262951,3.427339638,3.118856631,3.694335057
10342671,5.946486649,5.343252484,5.899937106,5.075216775,6.196768285,5.526834006,5.601441704,6.259234773
10342672,6.257759748,4.723827928,6.131119275,5.517199896,5.805999558,5.159089768,5.505605848,5.761899323
10342673,9.351866652,9.57460065,9.03003831,9.434028576,9.802781953,9.569399243,9.740901463,9.504788719
10342674,6.623182892,5.722311563,6.189356117,5.374540516,5.965601149,6.326647176,5.655923563,5.944383258
10342675,11.75877836,11.69652353,11.40433216,11.62789965,11.53521102,11.44181257,11.77683276,11.61518356
10342676,5.786640838,5.352111448,5.56167855,4.959301759,5.170930506,5.656795224,5.503042796,5.852953313
10342677,7.546813033,7.149148716,7.915029869,6.748062833,6.900124019,7.220646305,6.819355779,7.228933858
10342678,3.83060945,3.567345364,3.451226667,2.706052029,2.927928248,4.109556257,3.147193502,3.85820895
10342679,6.770974366,6.128022771,6.62246151,5.879969908,6.233515983,6.11080175,6.173898446,6.51106368
10342680,5.566096831,4.527628166,4.098736806,4.178981854,4.493147805,4.4647259,4.630917308,5.060326423
10342681,11.81190639,11.97698048,11.80808261,11.99125392,11.88095413,12.06115133,11.84006974,11.69111365
10342682,2.881587225,2.349721401,2.358444654,2.260274231,2.746659469,2.298646563,2.264845744,3.074391052
10342683,5.193497695,5.305205589,4.429463271,4.134264451,4.528612857,4.745555589,4.027071159,4.335890943
10342684,10.46458318,10.96091461,10.39752894,10.92219761,10.56020691,10.74231988,11.11894094,10.95885446
10342685,2.896862269,3.071139517,3.305654629,2.708200927,3.031270791,2.85311094,4.276641926,2.739272033
10342686,5.768382807,4.631842296,5.724930365,5.297506364,4.985732424,5.424531563,4.77328079,5.561026468
10342687,5.716079938,5.294759953,5.469567919,4.239271086,5.368678149,4.853738122,4.830963568,5.317318437
10342688,3.951173506,2.238936146,3.612138232,3.223294027,2.018431645,2.741975878,3.117291669,3.448804926
10342689,4.758322366,5.214607691,4.788776527,4.516389739,4.494806708,5.113848972,4.971887387,5.225987164
10342690,3.616235626,4.680682913,4.176817748,4.013691324,3.385496136,3.924385111,3.854593666,3.936551062
10342691,3.286802721,3.121751,3.311640886,3.127794951,3.108370596,3.653828358,3.060101409,2.868983407
10342692,5.581952526,5.522524089,5.396534556,5.205566119,5.926487681,5.290459216,4.464877736,5.000977044
10342693,2.636756068,2.646325331,3.084656558,2.589485633,2.538478552,2.412994471,2.857494207,2.900374991
10342694,5.314650785,5.334873545,5.302775967,4.477428124,5.171927925,4.812259676,4.552316859,4.983715648
10342695,1.994531663,2.597482456,2.269521528,2.141854632,2.183718449,2.470720403,2.395984046,2.198574863
10342696,9.322644016,9.57955736,9.235431069,9.658285,9.574315214,9.395979094,9.832210292,9.895289639
10342697,8.840471934,9.745891139,9.105033184,9.579217408,9.372983745,9.621798751,9.544687052,9.378327419
10342698,7.831805493,8.229376234,7.952397817,8.348927165,8.62077097,8.565907233,8.498855716,8.563693288
10342699,3.441895806,3.538447557,4.396651819,3.310218811,4.753502856,4.325523881,3.765440025,4.508467706
10342700,6.454103678,6.343959174,6.640393641,5.101721741,6.542692758,6.646108417,5.994381098,6.553521335
10342701,2.972294839,2.844207519,2.333736354,2.91242328,3.079549912,2.550021916,2.741452801,2.812999515
10342702,8.169011977,8.361459704,8.000471976,8.298126756,8.69030087,8.489802051,8.284081533,8.346153779
10342703,5.887121833,5.547834484,6.108446725,5.474071807,6.636000505,5.956721778,6.017953368,5.914162517
10342704,7.156251826,6.105347472,7.233049776,6.599210201,6.841130977,6.853907073,6.056145942,6.58635729
10342705,7.52550698,6.611863987,7.163094001,6.350121887,6.77887585,6.744354278,6.782665195,6.840397376
10342706,5.387597783,4.114179004,4.717482966,4.391795626,4.404387328,4.85092352,4.233567604,4.827480653
10342707,4.78016363,3.963643456,4.684187056,3.668582664,3.969309008,3.957620331,4.568011883,3.855311751
10342708,5.937635367,5.545752483,5.314125257,4.687642515,5.028276427,5.294688812,5.099090699,5.673907585
10342709,7.734648249,6.56329931,7.946815166,6.189350863,6.485133817,6.900387313,6.515211166,7.004491023
10342710,7.040030339,6.410490093,6.439941111,6.251007631,6.080592522,5.982297267,5.947572224,6.531509978
10342711,6.283967266,6.125257717,6.454664512,5.972140089,5.85341046,5.695151662,6.153109507,6.539850321
10342712,4.100073693,3.926652733,3.956172086,3.209538441,3.259523707,3.104425693,2.736991989,4.128044989
10342713,6.173231482,4.716950115,5.662781473,5.381146039,5.22466234,5.778400819,5.534388775,5.847059718
10342714,5.955162558,5.107513475,5.115934326,3.687965182,5.520211489,4.9106772,5.034989038,4.754350143
10342715,10.78291333,11.03946689,10.80471642,10.63068674,10.93329077,11.08340258,11.11732584,10.89589868
10342716,4.980451622,3.62259074,4.259383551,3.910477073,4.874135166,3.228277427,4.508980988,5.236642016
10342717,8.567656281,8.51049374,8.345056428,9.13371589,8.945216791,8.746338669,8.823707324,8.798678642
10342718,6.079440145,5.468786484,5.998224334,4.714422618,5.019680524,5.468762655,4.255086121,4.489394856
10342719,7.086479022,6.271372497,7.154974475,5.573529068,6.32785763,6.587430908,6.135639289,5.596514267
10342720,5.126781411,4.03920111,6.052705499,4.534556716,5.237623474,5.353063081,5.468637662,4.735335115
10342721,7.187205115,6.334220617,7.325425609,6.346099677,6.08213365,6.344368692,6.428365521,6.670271101
10342722,7.721950964,6.935514004,7.948009029,6.837107047,7.313318123,7.192249376,7.022291694,7.17665245
10342723,9.690338139,10.27585786,9.607023404,9.816681511,10.09440015,10.14026447,10.19742139,10.11636829
10342724,5.720056763,5.157184976,4.422100099,4.48165931,5.249203235,4.983362318,4.620777038,5.000484357
10342725,1.815244153,2.054921355,1.916065202,1.973562321,2.131705199,1.830327814,1.946720173,1.795012627
10342726,3.774167696,4.510606256,3.558815185,3.114253402,4.321813304,4.140217059,3.693099064,4.071879624
10342727,4.495446973,4.498019085,4.351864526,4.307158196,4.489970799,5.084545327,3.540049132,3.55876009
10342728,7.647648382,8.143977545,7.286521646,7.84553027,7.861253025,7.358682031,8.202228404,7.958502659
10342729,1.978522655,2.247695349,2.420663001,2.234144303,1.953018693,1.949396139,2.297430567,2.220930735
10342730,5.359085182,5.020426788,5.12349616,4.055317407,4.233462524,4.263930192,4.817132286,4.9683418
10342731,4.064672764,3.546117736,3.853499586,3.06607058,3.619747896,4.621695652,4.285052237,4.076009626
10342732,9.028251223,9.05758592,8.802956612,9.33940816,9.451989194,9.17044037,9.030215479,9.055084686
10342733,7.710100718,7.290027861,7.430981412,6.661642373,6.486892447,7.179676201,6.97078113,7.055824636
10342734,2.975524013,2.682979093,2.339839629,2.268033453,2.167327904,2.637046758,2.612463273,2.259931085
10342735,5.755026075,6.050596519,5.531284211,6.612323305,6.109366952,6.155059757,6.56941641,6.061771391
10342736,7.753301153,8.09042921,8.039732766,8.212371888,8.392090756,8.188761099,8.519748754,8.562512977
10342737,3.509370491,3.275104561,3.722462838,3.366924459,3.556454701,4.368363204,3.282661244,4.138284391
10342738,10.14473435,9.797360756,9.799052562,9.572270968,9.892259916,9.932975055,9.33400409,9.556476899
10342739,6.394314214,5.914757547,5.952771757,6.169145978,6.360826423,6.509555507,6.203025424,6.432612979
10342740,2.605855909,2.782968146,2.117993274,2.306906861,2.35005778,2.52254745,3.035124906,2.541527117
10342741,3.920441481,4.116877698,4.158735591,3.887943504,3.950092833,4.31041791,4.12763077,3.543453042
10342742,3.209718055,3.113563265,3.329563443,3.420335522,3.488804104,4.443207689,3.43237959,3.450284316
10342743,4.065645575,3.684104605,3.791057649,4.038520206,3.626560547,3.532299639,3.708475477,4.202040527
10342744,7.764891726,7.2838603,6.921147705,7.933052209,7.95157915,7.265446632,7.738079482,7.545291531
10342745,5.575129532,3.769042437,4.779111838,3.913758896,4.982878946,4.67959577,4.863404191,5.382635963
10342746,8.624789349,8.505166431,8.732490677,8.556332119,8.447816573,8.235747792,8.68384602,8.530514703
10342747,10.20719518,10.04134867,9.667374488,9.748231753,9.740241508,9.362542633,10.02551776,9.840224324
10342748,6.535975458,5.945713809,6.401223253,5.888293879,5.51312816,6.302260914,5.461360019,5.769135982
10342749,5.320363958,5.020174448,4.735953982,4.373278774,3.97990915,4.656830345,5.325961634,5.449631979
10342750,8.046311576,8.052105176,7.827368677,7.812326163,8.121526366,7.958687211,8.354689499,8.257708994
10342751,5.523880245,4.857285467,5.552758835,5.139687344,5.51538586,5.53323803,4.709139058,5.273355983
10342752,5.56424758,4.968916498,5.432720048,4.522888292,5.421839756,5.198724086,4.907693394,5.178592732
10342753,2.960292145,3.394611753,3.050511396,3.259851197,3.033465521,2.786349558,3.400719544,3.211192468
10342754,8.248163417,8.42212758,7.476700517,8.001047529,8.058381807,8.116683498,8.868871012,8.753461842
10342755,4.396673241,5.402922704,5.091978571,5.308473206,5.565406098,5.222945997,5.263501552,5.627146111
10342756,7.372574574,6.569256064,7.061942202,6.216359142,6.582144711,6.430820778,6.477041615,6.258064171
10342757,4.35473351,4.209552759,4.859791992,4.847745654,4.504102904,4.829471906,4.298512952,4.562382817
10342758,3.39712283,2.457597099,3.699730052,3.058673563,3.349000322,2.503531594,3.697087841,3.342544101
10342759,4.22025538,2.776254442,5.206759,4.188279422,4.802678971,5.305262723,4.111788271,4.326414151
10342760,7.64910099,7.118002521,8.138138734,6.920161722,7.232237827,7.20667426,6.115475901,7.238382959
10342761,7.678761692,7.966253116,7.729281977,8.240622416,8.103264476,7.871748248,8.652366563,8.39702425
10342762,2.30556505,2.181586946,2.304579726,1.996310956,2.142238355,2.04110943,2.263174864,2.016451068
10342763,10.70911229,10.83011113,10.39284962,10.40503093,10.74069031,10.77186001,10.77659225,10.53694663
10342764,6.01516599,7.272843632,6.339192854,7.539246988,6.820519409,6.704423899,7.103729018,6.337929828
10342765,6.305435395,6.084140696,6.220124108,6.131239213,6.354174523,6.118725071,6.010807248,6.243044683
10342766,6.502606752,5.894793973,6.062133963,6.146000563,5.750461418,6.007779894,5.722539974,5.449890568
10342767,6.899879142,6.590916432,6.644635839,5.832563198,6.487653142,6.341157344,6.217454969,6.616143045
10342768,5.304313283,5.649582429,5.890528269,3.853313331,4.261695517,4.996703891,4.510505089,4.762769328
10342769,3.960354059,3.249419187,3.777124371,3.799442852,2.966857644,3.218121829,3.785509864,3.511243281
10342770,6.827844813,5.972377806,6.148399944,6.156139553,6.469693681,5.67280006,6.30721446,6.009768645
10342771,6.025799354,4.810346404,6.353496288,5.377676089,5.369275764,5.43876389,4.875702986,4.819849041
10342772,4.704186852,4.391627552,4.851362261,5.255398231,4.648572866,3.935124424,4.657606521,5.058377928
10342773,5.684809159,5.469870015,6.491536281,5.608776631,6.093531398,5.89290234,6.090111184,6.477781023
10342774,6.39271567,6.016553336,6.043789491,5.77790086,5.360225717,6.506179676,5.52050591,4.147728536
10342775,5.416959257,5.043401549,5.484260791,4.774212254,4.840366222,5.534242827,4.506074209,4.918409517
10342776,6.121155716,5.290799468,5.907401974,5.266734082,5.013860766,5.959867058,5.420755775,5.432369058
10342777,7.309792654,6.752554351,7.538101685,6.46171042,7.173746961,6.927171006,6.271280431,7.294648604
10342778,1.952235148,2.1680551,2.155977673,2.301668157,2.096083479,2.01561047,2.059400274,2.190246591
10342779,10.24960904,10.36747534,10.40693326,10.33162825,10.329826,10.45283092,10.11813875,10.27672738
10342780,6.694151434,6.658507441,6.216375392,5.718736691,6.4548026,6.651004332,7.103576165,7.54150736
10342781,4.94840007,4.43705116,4.945055762,4.238840635,4.377170696,3.932117345,3.817284159,4.253701876
10342782,10.32439035,9.020997607,10.03797801,8.444306129,9.113422782,9.289798578,9.078529978,9.205936839
10342783,7.501679783,7.747275335,7.943823073,7.809908224,7.765637472,7.394606741,8.066824632,8.256657434
10342784,3.537109348,3.667350083,2.776124219,3.154285028,3.582563941,3.214199425,3.367356028,3.342434434
10342785,5.687783149,4.868385851,4.893821258,5.247375171,5.0981738,5.886171891,4.799207443,5.352249614
10342786,3.480845593,3.914101584,2.588295757,2.458613459,2.955556435,3.112101666,2.936567071,2.659387763
10342787,6.038761197,6.226268951,6.666248584,6.425453844,6.088419827,6.169951141,6.121425242,6.17684784
10342788,2.305760272,2.198188398,2.274575887,1.996718769,2.779711474,2.002576911,2.526792011,2.681256323
10342789,3.424407478,4.006982082,3.004023379,3.281019696,3.255358097,3.034559193,3.403226976,3.161466542
10342790,5.890668941,4.107053895,5.722828513,4.599206004,4.792285338,4.889368031,4.907474414,5.252673273
10342791,3.240217059,2.346545964,2.693437217,2.26978119,3.03928073,2.85027797,3.252506311,3.544207592
10342792,4.359513479,4.587979978,4.218419946,3.883070322,4.279996665,4.387107901,4.567681033,4.882036711
10342793,6.491602934,4.790969316,6.653922565,4.554216469,5.82590342,6.325107085,5.469908354,5.994914329
10342794,3.089333451,2.245038251,2.230553843,2.22322231,2.613875289,2.618035507,2.180073399,2.522452847
10342795,2.744671947,3.24254889,2.503310065,3.609368784,2.473663445,2.857156592,2.573426323,2.503410241
10342796,4.26049862,4.157325285,4.172345308,2.385856841,2.974615191,3.053334472,3.901120897,2.937902388
10342797,6.230763186,7.118575749,6.000278184,6.724436034,6.642551819,6.690485496,7.047857325,7.031154869
10342798,6.131573577,5.147229036,6.765126715,4.633419383,5.214232749,4.980503453,5.122033795,5.877864234
10342799,8.033192423,7.113949881,7.665751222,7.173471075,7.294207927,7.358615088,6.915923577,7.120573692
10342800,6.59789258,6.397606423,6.756423309,6.10686815,6.601421633,6.470597321,6.32526929,6.559646965
10342801,7.864238121,7.177833894,8.001047914,6.591849828,7.227147921,7.554832649,7.133223252,7.5126962
10342802,6.484615992,6.010502526,6.024231933,5.864231821,6.030385232,5.686784831,5.76766532,6.221405574
10342803,6.822686658,6.392817,7.370442058,6.480921756,7.112478003,6.954926987,6.563869313,6.824903801
10342804,7.152461021,7.579367756,6.819336803,7.536432994,7.496954502,7.210828888,7.438803625,7.361159837
10342805,6.024728995,5.60058517,5.355206231,5.360573364,5.944024588,4.930776436,5.239736551,4.88312339
10342806,7.451628706,7.135921863,6.886601913,6.888128172,6.968405183,7.312244798,7.132598561,6.798835975
10342807,4.872057737,4.73783676,4.695193443,4.388790943,4.633951635,4.042569771,4.536862553,4.641262372
10342808,5.7330809,5.35165328,6.04255283,4.8764232,5.16812499,5.237433055,5.590495204,5.948380285
10342809,9.019571952,9.721927527,9.203335333,9.881450598,9.402647001,9.346984313,9.528532411,9.732979872
10342810,7.243922688,6.880509103,7.677103658,6.38985584,7.045270556,7.601008305,6.818473515,7.24209623
10342811,6.958594401,7.106388175,6.242189386,6.674500934,7.429338802,7.076522202,7.388427481,7.412452599
