"","GSM4978121","GSM4978122","GSM4978123","GSM4978124","GSM4978125","GSM4978126","GSM4978127","GSM4978128","GSM4978129","GSM4978130","GSM4978131","GSM4978132","GSM4978133","GSM4978134"
"ASCRP004000",6.453713877,6.098456889,6.013654531,5.986711859,7.311924214,7.469958531,6.275849388,7.299224604,6.635730729,7.170586506,6.426357894,7.584750585,7.810579604,7.609534153
"ASCRP004003",6.717703238,6.585397311,6.707184291,6.545968909,7.670086273,7.535062059,7.765430659,7.824338598,8.030531719,7.714022925,7.323606951,7.527492916,7.782094827,8.300244293
"ASCRP004005",6.177900535,6.266841553,6.418349762,7.164218496,6.100902722,6.20748894,6.059741351,6.030945256,6.104699188,6.119307956,6.25815728,6.2169474,6.219298584,6.152893471
"ASCRP004006",6.000982808,6.054295744,6.009509365,5.93898618,6.809938703,6.441724865,6.506777284,6.285640584,6.730302028,7.298982509,6.570497709,8.652211921,7.17089169,6.526652946
"ASCRP004008",6.023919151,6.005419415,5.94195574,5.855190431,7.140360288,6.631314407,6.614371345,6.386609921,7.223875716,7.975763306,6.701225163,9.820882788,7.540467191,6.793141318
"ASCRP004010",6.471701432,6.588154097,6.531302666,6.059123444,6.148744632,6.307412081,6.474367569,6.284156822,6.450224707,6.359702925,6.007589502,6.653195582,6.511208628,6.163728708
"ASCRP004021",6.009606008,6.148424881,6.221642393,6.090364297,6.030122154,6.099197893,6.277194588,6.898275314,6.200977156,6.104596536,6.303583402,6.101299189,5.988896143,6.00541429
"ASCRP004022",7.473154732,6.827437246,7.01335593,7.035868705,5.859497379,5.881272499,5.94708961,6.059566104,5.985932907,5.887426134,6.141466185,5.905065463,5.948214199,5.952062346
"ASCRP004023",6.049754754,6.053990378,5.970593706,5.824585478,6.044585984,6.136169926,5.989592001,6.054575303,6.114880417,6.059189301,6.033186743,6.004484369,6.080421973,6.113508956
"ASCRP004026",6.531128415,6.693716246,6.37740315,6.318488351,6.555773452,6.704264603,6.761898878,6.729610082,6.757602678,6.743744732,6.974853313,6.603159166,7.138639675,6.707636523
"ASCRP004027",8.628064759,8.83891271,8.517042151,6.423434872,7.70012773,7.171883189,6.605381246,7.477559348,6.458699754,7.547225035,6.87956551,6.83569707,7.219026147,7.56643575
"ASCRP004028",7.379778729,7.257603749,7.041339589,6.358110269,6.803478283,6.452056613,6.013758723,6.947275648,5.89813553,6.313835795,6.290274343,6.050639589,6.180279631,6.421668327
"ASCRP004029",6.015448862,6.086941384,6.104661402,6.141072318,6.067893255,6.045218023,6.101538499,6.007361092,6.038800709,6.103086734,6.196723412,6.198589826,6.075661585,5.931671155
"ASCRP004031",8.921286855,8.916834614,7.74890182,5.922714741,9.183670604,9.594967023,9.049785008,10.76335776,7.979489437,9.658304352,7.322382927,7.704060482,6.852880632,9.806492324
"ASCRP004032",6.659603825,6.45157176,6.594408576,6.391651062,7.582441083,7.299488872,6.588096065,6.812595518,6.967931053,6.629018561,6.508981892,6.357525482,6.608934292,6.885278108
"ASCRP004035",6.001411722,6.131409962,6.170185162,6.317362062,6.074506025,6.003103539,6.340152211,6.177914037,6.36256483,6.252546089,6.354513121,6.216129968,6.137054538,5.996155789
"ASCRP004038",6.066775038,6.017851089,5.999063822,6.112276069,6.220958815,6.678812993,6.090232166,6.269234504,5.989314054,6.179301443,6.34867187,6.369126335,6.07006166,5.890027565
"ASCRP004039",6.374701198,6.462059523,6.694719887,7.11121509,6.005648374,5.972350637,5.981945447,6.064091691,5.98746571,6.048297627,6.061592232,6.081446949,5.949333156,5.933672996
"ASCRP004040",6.261305271,7.843874733,6.381397276,6.22868221,6.136583535,6.190836246,6.163235881,6.633018555,6.060192942,6.053424738,5.999729855,5.998519558,5.883651966,6.428679397
"ASCRP004044",6.083910941,6.059177459,6.140578461,6.451278793,6.229427056,6.224377995,6.129905052,5.979038081,6.052295804,6.137699938,6.952844988,6.062520064,6.102282365,6.193223975
"ASCRP004045",6.259334329,6.237505681,6.393153787,5.884654427,6.646998805,6.992479698,6.360970244,6.776720389,6.521203881,7.281285387,6.587205448,6.955746218,6.456007573,6.59206524
"ASCRP004046",6.24783442,6.179713377,6.185975181,5.91498057,6.462631583,6.646765022,6.244911745,6.247078367,6.247560485,6.567582892,6.183381896,6.233280413,6.369992377,6.274564166
"ASCRP004047",6.415309529,6.588566847,6.479692866,6.4032745,6.584831247,6.838042708,6.400485014,6.678738742,6.429948503,6.812084643,6.282936309,6.704671407,6.369992377,6.635840339
"ASCRP004048",7.801188692,8.141255154,7.202225422,6.365527781,8.602415129,8.93144077,8.597627788,10.47523028,8.957022898,9.74489724,7.316798505,9.77090108,7.763121542,8.792423858
"ASCRP004049",6.257135664,6.237112149,6.313854539,5.908188776,6.48318846,6.694441581,6.285496433,6.236310718,6.172345022,6.57742894,6.233668118,6.370918171,6.293099949,6.331174044
"ASCRP004052",8.061553004,8.261714198,7.81167434,6.059050302,7.455057765,7.974478482,7.644573892,8.187583725,7.288762267,7.46840879,6.982152195,7.071740274,6.652392988,7.18891122
"ASCRP004054",6.615975139,6.700651374,6.55854079,6.026802496,6.226634513,6.198058651,6.584526489,6.435866746,6.995132032,6.245137124,6.076707968,6.419957714,6.230555134,6.315271814
"ASCRP004055",6.498980918,6.10517681,6.751776387,6.065878992,8.71228152,7.478970113,6.869512253,7.362747245,7.011675465,7.305968617,6.695117401,6.839919404,7.007040596,7.025114308
"ASCRP004062",6.387051167,6.289450995,6.501330683,6.590771231,6.447501794,6.400912412,6.100540433,6.131239267,6.296148792,6.340840083,6.262391135,6.250645153,6.163331705,6.240134211
"ASCRP004071",9.830962497,8.465112408,9.541133463,8.49006061,10.21553469,10.09563879,8.520896699,7.903891388,8.112079538,10.02433462,11.87307524,7.17165706,8.842442321,8.957791659
"ASCRP004072",7.376149859,7.520981446,7.991074535,8.848295943,6.586618799,6.409251486,6.90256869,6.593711719,6.5965642,6.62004246,6.957331744,6.571675377,6.458426643,6.490931887
"ASCRP004073",10.65843588,9.747445801,10.41732487,9.777102541,6.626126108,6.614053411,6.812573085,7.001625117,6.599948347,6.795755349,6.270475592,6.825227266,6.56167736,6.534369236
"ASCRP004074",6.10037793,6.483534264,6.615836293,6.866359491,6.058185478,6.101895202,5.992931713,6.035430759,6.037424385,6.039349659,6.482532487,6.009506758,5.963887317,6.007106857
"ASCRP004078",5.954705987,5.928673331,5.838837162,6.044760704,5.952763763,6.0652953,5.896128701,5.890415971,6.116030541,6.056950019,5.975755107,6.198967123,6.088773994,5.898015762
"ASCRP004079",6.287569482,6.590315543,6.517198144,6.722742584,6.360925084,6.330227885,6.619135473,6.184716666,6.868366566,6.424229929,7.086760781,6.442079927,6.63068476,6.307222336
"ASCRP004087",5.942781368,5.896854898,5.882535089,5.908827594,6.264998222,6.193725753,6.234861581,6.140339195,6.03166123,6.130043583,5.939747297,6.481789131,6.716204099,6.103741853
"ASCRP004088",5.997283109,6.117329579,6.10140365,6.191846781,6.339526784,6.222818578,6.45411113,6.22348635,6.208573402,6.484922949,6.244741066,7.11993772,7.4858671,6.232126679
"ASCRP004089",5.88295399,5.894640465,5.944875899,6.018538399,6.107232033,6.071701496,6.139217702,6.079596187,6.123580503,6.151821387,6.021976791,6.543325396,7.087811996,6.07043518
"ASCRP004091",9.489603922,12.47905192,8.739345845,7.919198409,6.216406491,6.26461003,6.337226696,6.96191998,6.231309161,6.172409645,6.48039651,6.107662555,5.991058815,6.83988236
"ASCRP004093",6.423334762,6.574225818,6.522453071,6.389821708,6.240477034,6.226838076,6.420112613,6.227664134,6.26111241,6.252678133,6.819163468,6.279900126,6.462523777,6.316314899
"ASCRP004094",6.148928621,6.179223855,6.533448072,6.666501326,6.085820865,6.05750283,6.256136812,6.059839555,6.201833451,6.136195873,6.404067605,6.12807209,6.175006334,6.004660018
"ASCRP004095",6.179515481,6.203464723,6.396117462,6.239281667,6.170934413,6.107415177,6.311029547,6.107495882,6.795333989,6.13925811,6.016645853,6.372546601,6.293777738,6.114039659
"ASCRP004098",7.44770636,7.207913902,7.767564885,8.283928809,7.454769362,7.361566593,7.225001861,6.571905193,7.223039693,7.091959553,9.95356095,6.88755502,6.972535984,8.258153309
"ASCRP004099",11.84899326,8.901500186,7.761756176,7.24693391,12.19452587,12.86561186,10.20564624,10.59316013,10.44566556,12.74439696,7.988843155,10.07742921,10.9667723,12.28655556
"ASCRP004100",6.000694035,6.003125863,6.06117828,6.097332379,6.024551952,6.045573498,6.160657813,5.937182887,6.547217223,6.08280505,5.967066681,6.162614956,6.109381898,5.962002046
"ASCRP004101",6.17735551,5.957257353,5.888850029,5.91949751,6.322842688,6.472166449,6.125558446,6.817186705,5.997685296,6.20966129,5.963967816,6.124842257,6.46499082,6.368693905
"ASCRP004102",6.304295921,6.366316982,6.495681548,7.027883317,6.74211285,6.660381404,6.636839163,6.284885433,6.823000249,6.540319104,7.598784166,6.447763738,6.684092561,6.63423088
"ASCRP004103",6.03314417,6.162072636,6.276690456,6.257048676,6.266979234,6.245035469,6.501375793,6.282738331,6.650730238,6.264498319,6.646543723,6.335660733,6.564442803,6.191611932
"ASCRP004107",6.400503734,6.547089414,7.43291361,7.896710882,6.10619786,6.027750633,5.947726336,6.069451938,6.051265669,6.03367867,6.111698023,6.263081371,6.009419377,5.972008817
"ASCRP004108",5.96600383,6.128096293,6.126945634,6.09090395,6.046462126,6.004652931,6.161184328,6.136985787,5.997423922,6.097449119,6.064009702,6.069474202,5.908743529,6.075107932
"ASCRP004111",6.270302183,6.237357939,6.207824009,5.9362588,6.729798185,6.768328662,6.749406351,6.800816888,6.76068278,6.883161764,6.246955704,6.720856702,6.525612927,7.066571001
"ASCRP004112",6.160741439,6.117711561,6.059889509,6.155082141,6.339454899,6.549234394,6.391497574,6.378471984,6.211329736,6.470209489,6.069132112,6.371961758,6.33749251,6.601016817
"ASCRP004113",6.589787245,6.467183744,6.321643326,5.853630649,7.022690649,6.950664873,7.085846274,7.476215762,7.1560576,7.487379588,6.050532409,7.548753359,6.672045123,7.373432316
"ASCRP004116",6.309834971,6.393979392,6.656299191,6.559448344,6.485253808,6.402315684,6.82378878,6.992734411,6.837340504,6.549281342,7.149000557,6.557495049,6.595677553,6.637538239
"ASCRP004119",6.350133099,6.11768813,6.230394094,7.048453789,6.143394431,6.126313229,5.981945447,6.327919461,6.046518414,6.092216936,6.244023993,6.114551516,5.998471458,6.317032836
"ASCRP004120",6.159791456,6.172804914,6.35198542,6.669662746,6.185268496,6.169076307,6.154909326,6.051262994,6.049417084,6.068149922,6.531747639,6.06589915,6.112125145,6.078019584
"ASCRP004123",6.669251114,6.73457136,6.972709185,6.815284239,6.824995027,6.895069607,7.25302342,6.718125838,7.293712508,7.078850969,7.660651381,7.088776377,7.121886566,6.939977187
"ASCRP004124",6.748184119,6.298212302,6.230204221,6.377761528,7.887197412,7.636882183,7.190188838,7.965935097,7.098129223,7.815373847,7.505990642,6.505370166,7.232174379,6.879790713
"ASCRP004125",6.304226466,5.92205726,5.919832193,5.92949185,7.120356087,7.017491286,6.575404505,6.936980499,6.391713837,7.138787475,6.598251356,6.125583911,6.665601417,6.265978204
"ASCRP004126",6.15980191,5.984104713,5.954201207,5.916869103,6.636379345,6.708952921,6.497326619,6.497161001,6.246080258,6.439227274,6.169575776,6.135283908,6.226061684,6.131959423
"ASCRP004127",6.151661628,6.417718379,6.449725059,6.400271539,6.048438917,6.054439078,6.220876108,5.946520677,7.391075587,6.181683207,6.191981636,6.114551516,6.59405626,6.04111364
"ASCRP004128",6.975927488,6.841250075,7.955207698,6.471525758,5.884901615,5.903131872,5.984316817,5.921938835,5.972410243,5.897191759,5.915331049,5.891979835,5.924347508,5.881650927
"ASCRP004132",6.395469184,6.057237443,6.158466603,6.189394884,6.497072845,6.619613409,5.953489117,7.521574159,5.937585301,6.188558223,6.111698023,6.045100152,6.202420164,6.542742446
"ASCRP004133",5.944905326,5.941661353,5.973796568,6.101584407,6.036785609,6.17288889,6.250929597,6.164378294,6.07955466,5.996350373,6.002543856,6.021478793,5.948072937,5.942581781
"ASCRP004135",7.908701039,7.898013843,9.48696373,9.781729757,7.07169084,7.165270974,7.379467961,6.907840431,6.836562652,6.783356516,7.069498008,6.529457033,6.595760869,6.506743763
"ASCRP004136",6.001236793,6.059609462,6.107189288,6.18019703,6.129652713,6.105665522,6.134601881,5.988741111,6.157666991,6.086304075,6.225121254,6.174122945,6.130495669,6.014715248
"ASCRP004148",6.368142608,6.409774242,6.298068435,5.836449566,6.375811965,6.815931838,6.48095323,6.787024816,6.42173085,6.603543252,6.575884911,6.291619475,6.61183004,6.63646956
"ASCRP004150",6.278485491,6.501321781,6.555264827,6.804207528,6.396708882,6.32771743,6.261211513,6.27518371,6.362882085,6.274333331,7.262830777,6.224680749,6.276959565,6.356749513
"ASCRP004151",6.463922482,6.421587325,6.166584184,6.027964876,6.899642822,6.889243063,6.145529126,6.553256904,6.349013613,6.181085975,6.342647855,6.114454079,6.129269557,6.469533592
"ASCRP004156",7.282369572,6.456725518,6.183101143,5.995190529,8.119163478,7.449786729,8.58705551,6.657732818,7.3517287,7.594145629,7.00702634,7.775934725,7.127709784,7.20529115
"ASCRP004158",7.484002547,6.910770315,6.332838318,6.476804185,9.764024974,9.412702696,7.431483519,8.554346448,7.867853346,9.390390159,7.609836023,10.14379022,9.764207546,9.343190809
"ASCRP004159",7.589611693,6.619266016,6.198873186,6.16892641,10.4988292,9.649500749,8.046306096,9.47682454,7.435450354,10.8561206,7.549481834,10.54471462,9.217109462,9.216076517
"ASCRP004161",6.256941132,6.054556512,5.96418702,5.928006333,7.417441066,6.62140959,7.41558369,6.137181828,6.621684597,6.572520487,6.307059865,6.97986048,6.546271218,6.862511786
"ASCRP004162",6.569110836,6.932585918,6.101026038,6.066829792,8.186477174,7.708951063,6.704324032,6.989409246,6.313671717,8.083698786,6.289536311,8.115522501,7.468962689,7.428641621
"ASCRP004163",6.036956642,6.174541807,5.909334683,5.904852048,6.247998276,6.711911439,6.312390609,6.183308629,6.246344967,6.41036064,6.408281521,6.706867413,6.236155935,6.720252902
"ASCRP004164",6.934970701,6.751811532,6.651357989,6.063235263,8.05633844,6.868271638,6.745186654,6.945292124,6.699071502,8.067414957,6.967766548,7.766528523,7.214332726,7.118117011
"ASCRP004165",8.286274385,8.998762627,8.824560666,8.235247574,7.836934012,7.355390085,7.093281962,7.301540656,7.070093131,7.788089943,7.407613896,7.680113236,7.324523944,7.354850213
"ASCRP004167",7.93630606,8.453470803,8.138844113,6.173975431,6.87477054,7.374135075,7.984085175,7.776776283,6.44316097,6.865586989,6.537517213,7.342364027,6.867282301,7.528840278
"ASCRP004170",6.754987002,7.736654294,8.000321893,10.60057922,6.500632366,6.494378533,6.276059144,6.035875079,6.227268518,6.41919249,7.597323576,6.215395066,6.298532268,6.347400139
"ASCRP004171",5.91684192,5.949290952,6.066006377,5.999401863,6.263673256,6.066328303,5.995339929,6.102209619,6.060601786,6.563654793,6.532094632,6.035241749,6.13833841,5.932223506
"ASCRP004178",6.534326139,7.197465955,6.309806402,6.096797978,5.957754311,6.062258882,5.982568173,6.083557692,5.972007557,5.972766735,6.041786351,6.043975383,6.010182787,6.148081379
"ASCRP004179",6.341915846,6.57038934,6.191652937,6.035837872,5.894329313,6.012230233,6.012489462,5.928075208,5.94559576,5.88355793,6.148125524,5.9635749,6.065357667,6.077231563
"ASCRP004182",5.929560942,5.956587629,5.946447111,5.997267689,6.660781171,6.568296089,5.942517621,6.591032033,5.952364648,7.169901835,5.933412238,6.034379167,6.033134878,6.795383724
"ASCRP004183",6.540817534,6.369685125,6.460681673,6.491023368,6.148023477,6.063695279,6.290890255,6.32055797,6.073530786,6.104582286,6.189347095,6.194547804,6.082622191,6.008147976
"ASCRP004184",6.051973327,5.872041927,5.954544809,6.223602968,6.346929318,6.195271372,7.242238898,6.465169883,5.905632475,6.026021812,6.111846644,5.872803776,6.002651235,6.093239379
"ASCRP004185",6.830639348,7.071133985,7.300997658,7.457555342,7.329393901,7.35915055,7.903021727,7.010316085,8.351056822,7.610341879,8.55517398,7.432165335,7.878659799,7.245789298
"ASCRP004186",6.527571285,6.770932463,7.236543239,7.135786009,5.986293352,5.960869761,6.05454523,5.945499268,5.993683514,5.974353328,6.083195584,6.024786844,5.96349126,5.931699247
"ASCRP004190",7.919822411,8.319334288,8.919097789,9.373756647,8.22533397,8.468003424,8.57446733,7.178973379,9.225376327,8.025818499,9.362147724,7.72269732,8.309364121,8.09557991
"ASCRP004193",6.071623824,5.965092602,5.921543305,5.916475697,6.071706852,6.038831589,6.033649802,6.259432322,6.049794978,5.98331801,6.12613699,6.043657064,5.996492706,5.985542276
"ASCRP004194",5.958817682,5.917080613,5.868962947,5.98331801,6.169297247,6.221089685,6.12613699,6.444454069,6.158426267,6.08411586,6.12613699,5.908501885,6.031928276,6.057090723
"ASCRP004195",7.183942848,6.11768615,6.176236114,5.955296265,8.484855335,8.669507279,8.09025313,9.457411534,7.310417685,7.735493286,7.549823878,6.430520314,6.384843863,7.751095464
"ASCRP004196",7.183942848,6.270999798,6.281318558,6.273984619,8.261912681,8.558739364,7.848827241,10.04125101,7.497459186,7.622621767,7.496575624,6.515244845,6.294509511,7.772455231
"ASCRP004200",7.057290957,7.483747147,7.675223776,7.861530224,7.650450655,7.525817819,7.815109231,7.085181747,8.56793218,7.607862145,8.658823387,7.437269072,7.951654315,7.648429702
"ASCRP004205",6.300668556,5.987589671,6.040287193,6.153383972,6.727753943,6.908847125,5.925861394,8.908616126,5.887107622,6.13303379,6.366987829,5.998609574,6.43469552,6.601930076
"ASCRP004207",6.22169391,6.511234562,6.530257529,6.599578373,6.120905228,6.110064725,6.740538152,6.3642549,6.93959539,6.425331188,6.50950371,6.546568706,6.551864166,6.342459469
"ASCRP004210",5.946482598,5.872041927,5.894040926,6.00394376,6.07768993,6.049114275,6.001909292,6.103086734,6.073046797,6.049794978,6.082820089,6.097118707,6.053617162,6.036772971
"ASCRP004211",5.976174586,6.180904327,6.176236114,5.991934122,6.07768993,6.07568601,6.244140904,6.160626469,6.200364297,6.069651601,6.210883375,6.107398662,5.996492706,5.985542276
"ASCRP004213",6.045023304,6.298736853,6.237815365,6.647846808,5.89100523,5.946572882,5.942091194,5.973307358,5.916778187,5.964281516,5.984830564,5.848434012,5.938869415,5.946572882
"ASCRP004214",6.319344661,5.987589671,5.921543305,5.916475697,6.487448129,6.586660264,6.065535175,6.160626469,5.969807121,6.222297883,5.965092602,6.409276623,6.185003174,6.373402969
"ASCRP004215",6.295657785,5.894798853,6.189780275,6.216785252,6.38896453,6.621172872,6.337583102,6.073679303,6.158426267,6.507213178,6.439722647,6.309079513,6.710319372,6.270999798
"ASCRP004216",6.362259786,6.136942972,6.270999798,5.926694292,6.410153953,6.895719808,6.481658254,6.378355823,6.31248505,6.657134312,6.250810551,6.464609576,6.328568865,6.673494988
